caseno,typeofclaim,InvoiceVoucherDate,debtwarningdate,mainamount,mainamountbalance,casestate,ageofclaim_months,courtclaim,postacode,debage,paidamount
51128,loan,00:00.0,11/12/2019,419,419,DS Non Legal,19,0,7327,25,0
51107,loan,00:00.0,11/12/2019,93,93,DS Non Legal,19,0,7031,38,0
51116,loan,00:00.0,11/12/2019,888,888,DS Non Legal,19,0,7863,45,0
51122,loan,00:00.0,11/12/2019,767,767,DS Non Legal,19,0,7082,48,0
50922,loan,00:00.0,11/12/2019,1311,1311,DS Non Legal,19,0,7066,24,0
50928,loan,00:00.0,11/12/2019,60,60,DS Non Legal,19,0,3350,59,0
51080,loan,00:00.0,11/12/2019,1027,1027,DS Non Legal,19,0,7059,35,0
51095,loan,00:00.0,11/12/2019,3030,3030,DS Non Legal,19,0,7053,49,0
51098,loan,00:00.0,11/12/2019,600,600,DS Non Legal,19,0,7580,58,0
51101,loan,00:00.0,11/12/2019,10238,10238,DS Non Legal,19,0,7097,22,0
50898,loan,00:00.0,11/12/2019,74,74,DS Non Legal,19,0,5052,63,0
50901,loan,00:00.0,11/12/2019,291,291,DS Non Legal,19,0,8250,56,0
50313,loan,00:00.0,11/12/2019,99,99,DS Non Legal,19,0,2651,31,0
50322,loan,00:00.0,11/12/2019,5079,5079,DS Non Legal,19,0,7560,57,0
50277,loan,00:00.0,11/12/2019,118,118,DS Non Legal,19,0,2386,26,0
50283,loan,00:00.0,11/12/2019,166,166,DS Non Legal,19,0,6250,77,0
50286,loan,00:00.0,11/12/2019,249,249,DS Non Legal,19,0,7098,37,0
50289,loan,00:00.0,11/12/2019,481,481,DS Non Legal,19,0,7224,30,0
50301,loan,00:00.0,11/12/2019,2581,2581,DS Non Legal,19,0,7350,60,0
50328,loan,00:00.0,11/12/2019,122,122,DS Non Legal,19,0,2338,41,0
50331,loan,00:00.0,11/12/2019,3304,3304,DS Non Legal,19,0,7022,45,0
50853,loan,00:00.0,11/12/2019,74,74,DS Non Legal,19,0,7374,48,0
50859,loan,00:00.0,11/12/2019,677,677,DS Non Legal,19,0,7089,33,0
50862,loan,00:00.0,11/12/2019,323,323,DS Non Legal,19,0,6065,56,0
50871,loan,00:00.0,11/12/2019,71,71,DS Non Legal,19,0,6080,21,0
50874,loan,00:00.0,11/12/2019,326,326,DS Non Legal,19,0,7670,28,0
50877,loan,00:00.0,11/12/2019,74,74,DS Non Legal,19,0,3057,70,0
50880,loan,00:00.0,11/12/2019,79,79,DS Non Legal,19,0,7517,51,0
50256,loan,00:00.0,11/12/2019,2834,2834,DS Non Legal,19,0,7012,30,0
57461,loan,00:00.0,11/12/2019,207,207,DS Non Legal,19,0,7805,41,0
57470,loan,00:00.0,11/12/2019,279,279,DS Non Legal,19,0,7657,42,0
57473,loan,00:00.0,11/12/2019,105,105,DS Non Legal,19,0,5226,57,0
57476,loan,00:00.0,11/12/2019,363,363,DS Non Legal,19,0,7088,32,0
57482,loan,00:00.0,11/12/2019,304,304,DS Non Legal,19,0,2550,49,0
57488,loan,00:00.0,11/12/2019,158,158,DS Non Legal,19,0,6265,39,0
50259,loan,00:00.0,11/12/2019,159,159,DS Non Legal,19,0,7530,51,0
50262,loan,00:00.0,11/12/2019,3234,3234,DS Non Legal,19,0,7058,38,0
57506,loan,00:00.0,11/12/2019,450,450,DS Non Legal,19,0,3243,35,0
52858,loan,00:00.0,11/12/2019,150,150,DS Non Legal,19,0,3257,56,0
50049,loan,00:00.0,11/12/2019,74,74,DS Non Legal,19,0,2022,23,0
50058,loan,00:00.0,11/12/2019,192,192,DS Non Legal,19,0,2860,23,0
50061,loan,00:00.0,11/12/2019,1228,1228,DS Non Legal,19,0,7510,38,0
50067,loan,00:00.0,11/12/2019,600,600,DS Non Legal,19,0,5730,44,0
50073,loan,00:00.0,11/12/2019,1203,1203,DS Non Legal,19,0,7074,42,0
50076,loan,00:00.0,11/12/2019,157,157,DS Non Legal,19,0,7300,28,0
50082,loan,00:00.0,11/12/2019,2713,2713,DS Non Legal,19,0,7604,61,0
50085,loan,00:00.0,11/12/2019,59,59,DS Non Legal,19,0,7353,33,0
50178,loan,00:00.0,11/12/2019,144,144,DS Non Legal,19,0,6395,66,0
50187,loan,00:00.0,11/12/2019,2961,2961,DS Non Legal,19,0,7540,23,0
50196,loan,00:00.0,11/12/2019,2218,2218,DS Non Legal,19,0,7224,35,0
50241,loan,00:00.0,11/12/2019,2314,2314,DS Non Legal,19,0,7028,51,0
50244,loan,00:00.0,11/12/2019,2536,2536,DS Non Legal,19,0,7028,43,0
50247,loan,00:00.0,11/12/2019,450,450,DS Non Legal,19,0,3577,55,0
50250,loan,00:00.0,11/12/2019,74,74,DS Non Legal,19,0,1390,78,0
50205,loan,00:00.0,11/12/2019,332,332,DS Non Legal,19,0,7266,53,0
50214,loan,00:00.0,11/12/2019,846,846,DS Non Legal,19,0,2817,30,0
50217,loan,00:00.0,11/12/2019,327,327,DS Non Legal,19,0,7796,44,0
50220,loan,00:00.0,11/12/2019,1254,1254,DS Non Legal,19,0,7290,42,0
52771,loan,00:00.0,11/12/2019,202,202,DS Non Legal,19,0,2480,54,0
52774,loan,00:00.0,11/12/2019,1750,1750,DS Non Legal,19,0,7100,38,0
52780,loan,00:00.0,11/12/2019,595,595,DS Non Legal,19,0,7550,82,0
52762,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,8438,62,0
52813,loan,00:00.0,11/12/2019,604,604,DS Non Legal,19,0,2651,62,0
52819,loan,00:00.0,11/12/2019,888,888,DS Non Legal,19,0,7105,49,0
52825,loan,00:00.0,11/12/2019,1545,1545,DS Non Legal,19,0,7100,28,0
52828,loan,00:00.0,11/12/2019,1010,1010,DS Non Legal,19,0,7070,34,0
52831,loan,00:00.0,11/12/2019,1220,1220,DS Non Legal,19,0,1767,25,0
49938,loan,00:00.0,11/12/2019,454,454,DS Non Legal,19,0,7530,55,0
49941,loan,00:00.0,11/12/2019,2019,2019,DS Non Legal,19,0,7549,33,0
49944,loan,00:00.0,11/12/2019,979,979,DS Non Legal,19,0,7234,26,0
49926,loan,00:00.0,11/12/2019,509,509,DS Non Legal,19,0,7200,36,0
49971,loan,00:00.0,11/12/2019,315,315,DS Non Legal,19,0,7100,50,0
49974,loan,00:00.0,11/12/2019,295,295,DS Non Legal,19,0,7760,45,0
49950,loan,00:00.0,11/12/2019,357,357,DS Non Legal,19,0,7510,53,0
49953,loan,00:00.0,11/12/2019,250,250,DS Non Legal,19,0,9420,49,0
49959,loan,00:00.0,11/12/2019,2730,2730,DS Non Legal,19,0,7083,28,0
49995,loan,00:00.0,11/12/2019,618,618,DS Non Legal,19,0,7725,39,0
49998,loan,00:00.0,11/12/2019,272,272,DS Non Legal,19,0,7517,34,0
50001,loan,00:00.0,11/12/2019,373,373,DS Non Legal,19,0,7716,71,0
50019,loan,00:00.0,11/12/2019,1502,1502,DS Non Legal,19,0,7224,41,0
50022,loan,00:00.0,11/12/2019,639,639,DS Non Legal,19,0,985,73,0
50025,loan,00:00.0,11/12/2019,74,74,DS Non Legal,19,0,9310,23,0
50028,loan,00:00.0,11/12/2019,74,74,DS Non Legal,19,0,2560,73,0
50031,loan,00:00.0,11/12/2019,166,166,DS Non Legal,19,0,6087,32,0
52750,loan,00:00.0,11/12/2019,222,222,DS Non Legal,19,0,7805,21,0
52753,loan,00:00.0,11/12/2019,2064,2064,DS Non Legal,19,0,7562,30,0
52729,loan,00:00.0,11/12/2019,1725,1725,DS Non Legal,19,0,7082,62,0
49072,loan,00:00.0,11/12/2019,1473,1473,DS Non Legal,19,0,7021,24,0
52550,loan,00:00.0,11/12/2019,238,238,DS Non Legal,19,0,7041,55,0
52577,loan,00:00.0,11/12/2019,4044,4044,DS Non Legal,19,0,7236,21,0
52580,loan,00:00.0,11/12/2019,561,561,DS Non Legal,19,0,7224,52,0
52583,loan,00:00.0,11/12/2019,680,680,DS Non Legal,19,0,7300,42,0
52586,loan,00:00.0,11/12/2019,96,96,DS Non Legal,19,0,7072,58,0
52681,loan,00:00.0,11/12/2019,63,63,DS Non Legal,19,0,7760,39,0
52690,loan,00:00.0,11/12/2019,2644,2644,DS Non Legal,19,0,7584,37,0
52696,loan,00:00.0,11/12/2019,1067,1067,DS Non Legal,19,0,7048,20,0
52705,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,9321,46,0
52711,loan,00:00.0,11/12/2019,113,113,DS Non Legal,19,0,7089,23,0
52717,loan,00:00.0,11/12/2019,353,353,DS Non Legal,19,0,6652,36,0
49009,loan,00:00.0,11/12/2019,677,677,DS Non Legal,19,0,7043,35,0
49027,loan,00:00.0,11/12/2019,225,225,DS Non Legal,19,0,6393,54,0
49036,loan,00:00.0,11/12/2019,689,689,DS Non Legal,19,0,7066,50,0
49039,loan,00:00.0,11/12/2019,529,529,DS Non Legal,19,0,7860,60,0
49042,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,8157,52,0
49045,loan,00:00.0,11/12/2019,552,552,DS Non Legal,19,0,4812,41,0
49048,loan,00:00.0,11/12/2019,140,140,DS Non Legal,19,0,7160,57,0
49051,loan,00:00.0,11/12/2019,1800,1800,DS Non Legal,19,0,7089,53,0
49054,loan,00:00.0,11/12/2019,1729,1729,DS Non Legal,19,0,7055,53,0
52523,loan,00:00.0,11/12/2019,1762,1762,DS Non Legal,19,0,7043,47,0
52526,loan,00:00.0,11/12/2019,1139,1139,DS Non Legal,19,0,7234,37,0
52532,loan,00:00.0,11/12/2019,1049,1049,DS Non Legal,19,0,7036,53,0
48309,loan,00:00.0,11/12/2019,1573,1573,DS Non Legal,19,0,7081,37,0
48312,loan,00:00.0,11/12/2019,1813,1813,DS Non Legal,19,0,7236,59,0
49413,loan,00:00.0,11/12/2019,3424,3424,DS Non Legal,19,0,7540,47,0
49416,loan,00:00.0,11/12/2019,342,342,DS Non Legal,19,0,7081,43,0
49419,loan,00:00.0,11/12/2019,1357,1357,DS Non Legal,19,0,7039,55,0
48294,loan,00:00.0,11/12/2019,1348,1348,DS Non Legal,19,0,7633,52,0
47901,loan,00:00.0,11/12/2019,682,682,DS Non Legal,19,0,7514,60,0
49473,loan,00:00.0,11/12/2019,624,624,DS Non Legal,19,0,6065,61,0
49488,loan,00:00.0,11/12/2019,122,122,DS Non Legal,19,0,6493,52,0
49446,loan,00:00.0,11/12/2019,1591,1591,DS Non Legal,19,0,7350,33,0
49449,loan,00:00.0,11/12/2019,4187,4187,DS Non Legal,19,0,7550,40,0
49452,loan,00:00.0,11/12/2019,845,845,DS Non Legal,19,0,7114,30,0
49455,loan,00:00.0,11/12/2019,3018,3018,DS Non Legal,19,0,7354,31,0
49461,loan,00:00.0,11/12/2019,2329,2329,DS Non Legal,19,0,7507,20,0
47886,loan,00:00.0,11/12/2019,678,678,DS Non Legal,19,0,7099,60,0
47847,loan,00:00.0,11/12/2019,592,592,DS Non Legal,19,0,7320,35,0
47856,loan,00:00.0,11/12/2019,137,137,DS Non Legal,19,0,8664,26,0
47865,loan,00:00.0,11/12/2019,188,188,DS Non Legal,19,0,2053,31,0
47916,loan,00:00.0,11/12/2019,1545,1545,DS Non Legal,19,0,5730,40,0
47919,loan,00:00.0,11/12/2019,495,495,DS Non Legal,19,0,7525,45,0
48249,loan,00:00.0,11/12/2019,385,385,DS Non Legal,19,0,7320,64,0
48255,loan,00:00.0,11/12/2019,980,980,DS Non Legal,19,0,7033,31,0
48264,loan,00:00.0,11/12/2019,2110,2110,DS Non Legal,19,0,7560,41,0
48270,loan,00:00.0,11/12/2019,635,635,DS Non Legal,19,0,7504,49,0
48273,loan,00:00.0,11/12/2019,92,92,DS Non Legal,19,0,7037,29,0
49320,loan,00:00.0,11/12/2019,118,118,DS Non Legal,19,0,5917,47,0
49284,loan,00:00.0,11/12/2019,161,161,DS Non Legal,19,0,7760,47,0
49296,loan,00:00.0,11/12/2019,1573,1573,DS Non Legal,19,0,7088,47,0
49305,loan,00:00.0,11/12/2019,302,302,DS Non Legal,19,0,7026,53,0
49254,loan,00:00.0,11/12/2019,1705,1705,DS Non Legal,19,0,7387,55,0
49257,loan,00:00.0,11/12/2019,234,234,DS Non Legal,19,0,7804,38,0
49263,loan,00:00.0,11/12/2019,653,653,DS Non Legal,19,0,7270,35,0
49275,loan,00:00.0,11/12/2019,821,821,DS Non Legal,19,0,7290,38,0
51833,loan,00:00.0,11/12/2019,437,437,DS Non Legal,19,0,7177,33,0
49758,loan,00:00.0,11/12/2019,1191,1191,DS Non Legal,19,0,7224,30,0
49770,loan,00:00.0,11/12/2019,137,137,DS Non Legal,19,0,6783,23,0
49773,loan,00:00.0,11/12/2019,1434,1434,DS Non Legal,19,0,7044,34,0
47415,loan,00:00.0,11/12/2019,175,175,DS Non Legal,19,0,7580,36,0
49245,loan,00:00.0,11/12/2019,63,63,DS Non Legal,19,0,5281,44,0
47838,loan,00:00.0,11/12/2019,327,327,DS Non Legal,19,0,8530,37,0
47370,loan,00:00.0,11/12/2019,585,585,DS Non Legal,19,0,7240,22,0
47385,loan,00:00.0,11/12/2019,550,550,DS Non Legal,19,0,7074,39,0
47391,loan,00:00.0,11/12/2019,252,252,DS Non Legal,19,0,6652,44,0
47397,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,7250,37,0
47409,loan,00:00.0,11/12/2019,756,756,DS Non Legal,19,0,7327,47,0
49788,loan,00:00.0,11/12/2019,129,129,DS Non Legal,19,0,7038,25,0
49791,loan,00:00.0,11/12/2019,513,513,DS Non Legal,19,0,7514,30,0
49800,loan,00:00.0,11/12/2019,304,304,DS Non Legal,19,0,7234,63,0
49803,loan,00:00.0,11/12/2019,297,297,DS Non Legal,19,0,7900,43,0
49806,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,1152,71,0
49812,loan,00:00.0,11/12/2019,96,96,DS Non Legal,19,0,6643,35,0
49824,loan,00:00.0,11/12/2019,2534,2534,DS Non Legal,19,0,3058,51,0
49830,loan,00:00.0,11/12/2019,888,888,DS Non Legal,19,0,7071,55,0
47352,loan,00:00.0,11/12/2019,316,316,DS Non Legal,19,0,7212,51,0
51821,loan,00:00.0,11/12/2019,312,312,DS Non Legal,19,0,6652,47,0
51824,loan,00:00.0,11/12/2019,648,648,DS Non Legal,19,0,7098,51,0
51803,loan,00:00.0,11/12/2019,301,301,DS Non Legal,19,0,7340,47,0
51794,loan,00:00.0,11/12/2019,95,95,DS Non Legal,19,0,2335,41,0
51761,loan,00:00.0,11/12/2019,60,60,DS Non Legal,19,0,7228,54,0
51785,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,1480,49,0
44488,loan,00:00.0,11/12/2019,2268,2268,DS Non Legal,19,0,7092,45,0
52247,loan,00:00.0,11/12/2019,72,72,DS Non Legal,19,0,7194,46,0
47220,loan,00:00.0,11/12/2019,95,95,DS Non Legal,19,0,6416,82,0
47223,loan,00:00.0,11/12/2019,145,145,DS Non Legal,19,0,7288,56,0
47199,loan,00:00.0,11/12/2019,2421,2421,DS Non Legal,19,0,7070,38,0
47202,loan,00:00.0,11/12/2019,284,284,DS Non Legal,19,0,9910,36,0
47208,loan,00:00.0,11/12/2019,755,755,DS Non Legal,19,0,2550,54,0
47181,loan,00:00.0,11/12/2019,436,436,DS Non Legal,19,0,7300,29,0
47184,loan,00:00.0,11/12/2019,584,584,DS Non Legal,19,0,7350,41,0
47193,loan,00:00.0,11/12/2019,74,74,DS Non Legal,19,0,6515,56,0
45476,loan,00:00.0,11/12/2019,9679,9679,DS Non Legal,19,0,7290,41,0
45479,loan,00:00.0,11/12/2019,407,407,DS Non Legal,19,0,7092,40,0
45467,loan,00:00.0,11/12/2019,384,384,DS Non Legal,19,0,7562,53,0
45434,loan,00:00.0,11/12/2019,81,81,DS Non Legal,19,0,7900,31,0
45449,loan,00:00.0,11/12/2019,4602,4602,DS Non Legal,19,0,7099,39,0
45452,loan,00:00.0,11/12/2019,347,347,DS Non Legal,19,0,7690,55,0
45455,loan,00:00.0,11/12/2019,703,703,DS Non Legal,19,0,7562,38,0
45458,loan,00:00.0,11/12/2019,195,195,DS Non Legal,19,0,6863,52,0
47232,loan,00:00.0,11/12/2019,78,78,DS Non Legal,19,0,6265,37,0
47238,loan,00:00.0,11/12/2019,571,571,DS Non Legal,19,0,0,50,0
47244,loan,00:00.0,11/12/2019,1999,1999,DS Non Legal,19,0,7074,25,0
47247,loan,00:00.0,11/12/2019,236,236,DS Non Legal,19,0,7800,23,0
45428,loan,00:00.0,11/12/2019,344,344,DS Non Legal,19,0,7025,52,0
44428,loan,00:00.0,11/12/2019,127,127,DS Non Legal,19,0,7100,34,0
44452,loan,00:00.0,11/12/2019,704,704,DS Non Legal,19,0,8664,45,0
44455,loan,00:00.0,11/12/2019,1977,1977,DS Non Legal,19,0,7549,42,0
44458,loan,00:00.0,11/12/2019,63,63,DS Non Legal,19,0,2611,47,0
44470,loan,00:00.0,11/12/2019,118,118,DS Non Legal,19,0,7800,41,0
44473,loan,00:00.0,11/12/2019,6680,6680,DS Non Legal,19,0,7054,55,0
44476,loan,00:00.0,11/12/2019,509,509,DS Non Legal,19,0,6453,25,0
44479,loan,00:00.0,11/12/2019,1462,1462,DS Non Legal,19,0,7072,38,0
45707,loan,00:00.0,11/12/2019,538,538,DS Non Legal,19,0,7030,55,0
45722,loan,00:00.0,11/12/2019,223,223,DS Non Legal,19,0,7273,37,0
45725,loan,00:00.0,11/12/2019,375,375,DS Non Legal,19,0,7387,62,0
45683,loan,00:00.0,11/12/2019,391,391,DS Non Legal,19,0,7055,33,0
45686,loan,00:00.0,11/12/2019,366,366,DS Non Legal,19,0,7327,42,0
45695,loan,00:00.0,11/12/2019,4869,4869,DS Non Legal,19,0,7228,36,0
45698,loan,00:00.0,11/12/2019,171,171,DS Non Legal,19,0,7335,47,0
45701,loan,00:00.0,11/12/2019,2456,2456,DS Non Legal,19,0,7068,30,0
45737,loan,00:00.0,11/12/2019,1420,1420,DS Non Legal,19,0,7046,21,0
45740,loan,00:00.0,11/12/2019,239,239,DS Non Legal,19,0,7288,48,0
45746,loan,00:00.0,11/12/2019,118,118,DS Non Legal,19,0,7717,39,0
58121,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,3057,66,0
58122,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,1430,45,0
58124,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,7212,40,0
58127,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,3142,27,0
58061,loan,00:00.0,11/23/2019,79,79,DS Non Legal,20,0,1153,999,0
58062,loan,00:00.0,11/23/2019,158,158,DS Non Legal,20,0,1068,999,0
45656,loan,00:00.0,11/12/2019,317,317,DS Non Legal,19,0,7260,29,0
45659,loan,00:00.0,11/12/2019,800,800,DS Non Legal,19,0,7098,33,0
45665,loan,00:00.0,11/12/2019,137,137,DS Non Legal,19,0,7270,35,0
45671,loan,00:00.0,11/12/2019,207,207,DS Non Legal,19,0,7340,39,0
45626,loan,00:00.0,11/12/2019,522,522,DS Non Legal,19,0,8663,62,0
45629,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,8626,59,0
45638,loan,00:00.0,11/12/2019,314,314,DS Non Legal,19,0,6018,37,0
45608,loan,00:00.0,11/12/2019,364,364,DS Non Legal,19,0,6080,45,0
45611,loan,00:00.0,11/12/2019,3197,3197,DS Non Legal,19,0,7036,24,0
45488,loan,00:00.0,11/12/2019,1627,1627,DS Non Legal,19,0,7350,55,0
45491,loan,00:00.0,11/12/2019,306,306,DS Non Legal,19,0,6843,31,0
45494,loan,00:00.0,11/12/2019,3975,3975,DS Non Legal,19,0,7048,50,0
45584,loan,00:00.0,11/12/2019,2824,2824,DS Non Legal,19,0,7088,48,0
45587,loan,00:00.0,11/12/2019,340,340,DS Non Legal,19,0,781,31,0
48985,loan,00:00.0,11/12/2019,531,531,DS Non Legal,19,0,7504,35,0
48988,loan,00:00.0,11/12/2019,68,68,DS Non Legal,19,0,7500,48,0
48994,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,2827,38,0
48973,loan,00:00.0,11/12/2019,212,212,DS Non Legal,19,0,7046,21,0
48976,loan,00:00.0,11/12/2019,205,205,DS Non Legal,19,0,7070,31,0
58150,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,3478,55,0
58151,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,7030,63,0
58153,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,9018,26,0
48919,loan,00:00.0,11/12/2019,142,142,DS Non Legal,19,0,2052,28,0
48922,loan,00:00.0,11/12/2019,497,497,DS Non Legal,19,0,7503,46,0
48925,loan,00:00.0,11/12/2019,475,475,DS Non Legal,19,0,2480,45,0
48934,loan,00:00.0,11/12/2019,193,193,DS Non Legal,19,0,6518,55,0
48940,loan,00:00.0,11/12/2019,121,121,DS Non Legal,19,0,7580,32,0
48946,loan,00:00.0,11/12/2019,6398,6398,DS Non Legal,19,0,7026,44,0
45617,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,8658,40,0
58066,loan,00:00.0,11/23/2019,158,158,DS Non Legal,20,0,1408,999,0
58131,loan,00:00.0,11/24/2019,158,158,DS Non Legal,19,0,3515,54,0
58133,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,2074,39,0
58135,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,4365,52,0
58137,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,9300,73,0
58140,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,3711,47,0
58141,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,1622,75,0
58142,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,4250,54,0
58143,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,568,42,0
58146,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,7232,57,0
58147,loan,00:00.0,11/24/2019,158,158,DS Non Legal,19,0,4250,39,0
58148,loan,00:00.0,11/24/2019,79,79,DS Non Legal,19,0,1820,41,0
56559,loan,00:00.0,11/12/2019,85,85,DS Non Legal,19,0,7633,50,0
56604,loan,00:00.0,11/12/2019,96,96,DS Non Legal,19,0,7657,65,0
44539,loan,00:00.0,11/12/2019,118,118,DS Non Legal,19,0,7715,22,0
44542,loan,00:00.0,11/12/2019,906,906,DS Non Legal,19,0,7327,32,0
44548,loan,00:00.0,11/12/2019,60,60,DS Non Legal,19,0,6875,33,0
44551,loan,00:00.0,11/12/2019,1052,1052,DS Non Legal,19,0,7105,49,0
44554,loan,00:00.0,11/12/2019,4495,4495,DS Non Legal,19,0,7224,34,0
44557,loan,00:00.0,11/12/2019,511,511,DS Non Legal,19,0,7224,55,0
44560,loan,00:00.0,11/12/2019,89,89,DS Non Legal,19,0,6240,40,0
44563,loan,00:00.0,11/12/2019,328,328,DS Non Legal,19,0,7340,28,0
56613,loan,00:00.0,11/12/2019,840,840,DS Non Legal,19,0,7236,49,0
44506,loan,00:00.0,11/12/2019,552,552,DS Non Legal,19,0,7632,54,0
44509,loan,00:00.0,11/12/2019,3392,3392,DS Non Legal,19,0,7027,52,0
44512,loan,00:00.0,11/12/2019,104,104,DS Non Legal,19,0,2390,50,0
44575,loan,00:00.0,11/12/2019,150,150,DS Non Legal,19,0,1963,35,0
44578,loan,00:00.0,11/12/2019,156,156,DS Non Legal,19,0,7350,44,0
44581,loan,00:00.0,11/12/2019,226,226,DS Non Legal,19,0,6414,27,0
44584,loan,00:00.0,11/12/2019,257,257,DS Non Legal,19,0,5281,44,0
44206,loan,00:00.0,11/12/2019,135,135,DS Non Legal,19,0,8616,27,0
44209,loan,00:00.0,11/12/2019,470,470,DS Non Legal,19,0,1339,33,0
44212,loan,00:00.0,11/12/2019,1125,1125,DS Non Legal,19,0,7357,40,0
44215,loan,00:00.0,11/12/2019,170,170,DS Non Legal,19,0,6250,42,0
44218,loan,00:00.0,11/12/2019,119,119,DS Non Legal,19,0,7242,42,0
44221,loan,00:00.0,11/12/2019,469,469,DS Non Legal,19,0,7525,47,0
44224,loan,00:00.0,11/12/2019,3295,3295,DS Non Legal,19,0,7540,42,0
44230,loan,00:00.0,11/12/2019,5642,5642,DS Non Legal,19,0,7083,38,0
44248,loan,00:00.0,11/12/2019,322,322,DS Non Legal,19,0,7380,52,0
44323,loan,00:00.0,11/12/2019,78,78,DS Non Legal,19,0,7387,64,0
44329,loan,00:00.0,11/12/2019,513,513,DS Non Legal,19,0,2032,22,0
44332,loan,00:00.0,11/12/2019,118,118,DS Non Legal,19,0,9901,31,0
56118,loan,00:00.0,11/12/2019,468,468,DS Non Legal,19,0,7040,61,0
44266,loan,00:00.0,11/12/2019,299,299,DS Non Legal,19,0,7037,20,0
44269,loan,00:00.0,11/12/2019,4801,4801,DS Non Legal,22,0,7234,34,0
44272,loan,00:00.0,11/12/2019,457,457,DS Non Legal,19,0,7355,40,0
44275,loan,00:00.0,11/12/2019,908,908,DS Non Legal,19,0,3320,41,0
44257,loan,00:00.0,11/12/2019,296,296,DS Non Legal,19,0,6150,41,0
44188,loan,00:00.0,11/12/2019,255,255,DS Non Legal,19,0,6511,62,0
44197,loan,00:00.0,11/12/2019,118,118,DS Non Legal,19,0,8516,45,0
44179,loan,00:00.0,11/12/2019,516,516,DS Non Legal,19,0,7336,27,0
44311,loan,00:00.0,11/12/2019,4102,4102,DS Non Legal,19,0,7027,42,0
44317,loan,00:00.0,11/12/2019,450,450,DS Non Legal,19,0,7630,46,0
56133,loan,00:00.0,11/12/2019,633,633,DS Non Legal,19,0,7089,54,0
56139,loan,00:00.0,11/12/2019,52,52,DS Non Legal,19,0,6445,29,0
56142,loan,00:00.0,11/12/2019,1045,1045,DS Non Legal,19,0,7500,34,0
56148,loan,00:00.0,11/12/2019,222,222,DS Non Legal,19,0,7650,48,0
56166,loan,00:00.0,11/12/2019,2213,2213,DS Non Legal,19,0,7505,45,0
56175,loan,00:00.0,11/12/2019,434,434,DS Non Legal,19,0,7503,41,0
56178,loan,00:00.0,11/12/2019,2201,2201,DS Non Legal,19,0,7224,42,0
56184,loan,00:00.0,11/12/2019,225,225,DS Non Legal,19,0,7633,48,0
56196,loan,00:00.0,11/12/2019,1182,1182,DS Non Legal,19,0,7043,44,0
56154,loan,00:00.0,11/12/2019,444,444,DS Non Legal,19,0,7632,48,0
56157,loan,00:00.0,11/12/2019,148,148,DS Non Legal,19,0,6490,40,0
54714,loan,00:00.0,11/12/2019,382,382,DS Non Legal,19,0,7320,53,0
54717,loan,00:00.0,11/12/2019,507,507,DS Non Legal,19,0,8908,70,0
54732,loan,00:00.0,11/12/2019,59,59,DS Non Legal,19,0,8520,29,0
54735,loan,00:00.0,11/12/2019,4743,4743,DS Non Legal,19,0,7560,33,0
54738,loan,00:00.0,11/12/2019,3388,3388,DS Non Legal,19,0,7540,30,0
54747,loan,00:00.0,11/12/2019,1598,1598,DS Non Legal,19,0,7039,51,0
54462,loan,00:00.0,11/12/2019,465,465,DS Non Legal,19,0,7072,25,0
54477,loan,00:00.0,11/12/2019,495,495,DS Non Legal,19,0,7012,80,0
54480,loan,00:00.0,11/12/2019,3484,3484,DS Non Legal,19,0,7078,24,0
54489,loan,00:00.0,11/12/2019,126,126,DS Non Legal,19,0,6065,56,0
54492,loan,00:00.0,11/12/2019,197,197,DS Non Legal,19,0,7200,64,0
54495,loan,00:00.0,11/12/2019,380,380,DS Non Legal,19,0,7608,38,0
54498,loan,00:00.0,11/12/2019,803,803,DS Non Legal,19,0,7232,50,0
54690,loan,00:00.0,11/12/2019,89,89,DS Non Legal,19,0,7252,53,0
54693,loan,00:00.0,11/12/2019,89,89,DS Non Legal,19,0,7100,45,0
